match_id,match_date,kick_off,competition,season,home_team,away_team,home_score,away_score,match_status,last_updated,metadata,match_week,competition_stage,stadium,referee
69255,2009-09-26,20:00:00.000,11,21,223,217,0,2,available,2020-07-29T05:00,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",5,"{'id': 1, 'name': 'Regular Season'}","{'id': 346, 'name': 'Estadio La Rosaleda', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 1012, 'name': 'Carlos Delgado'}"
69214,2010-04-24,18:00:00.000,11,21,217,1219,3,1,available,2020-07-29T05:00,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",34,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 997, 'name': 'César Muñiz'}"
69262,2009-11-29,19:00:00.000,11,21,217,220,1,0,available,2020-07-29T05:00,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",12,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 221, 'name': 'Alberto Undiano', 'country': {'id': 112, 'name': 'Italy'}}"
69240,2010-02-06,20:00:00.000,11,21,217,216,2,1,available,2020-07-29T05:00,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",21,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 1003, 'name': 'Fernando Teixeira'}"
69233,2010-02-20,20:00:00.000,11,21,217,1217,4,0,available,2020-07-29T05:00,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",23,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 222, 'name': 'David Fernández', 'country': {'id': 112, 'name': 'Italy'}}"
69213,2010-04-17,20:00:00.000,11,21,214,217,0,0,available,2020-07-29T05:00,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",33,"{'id': 1, 'name': 'Regular Season'}","{'id': 351, 'name': 'RCDE Stadium', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 221, 'name': 'Alberto Undiano', 'country': {'id': 112, 'name': 'Italy'}}"
69238,2010-02-27,22:00:00.000,11,21,217,223,2,1,available,2020-07-29T05:00,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",24,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 1010, 'name': 'Antonio Rubinos Perez'}"
69267,2009-12-02,22:00:00.000,11,21,1219,217,0,2,available,2020-07-29T05:00,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",15,"{'id': 1, 'name': 'Regular Season'}","{'id': 4639, 'name': 'Estadio Municipal de Chapín', 'country': {'id': 255, 'name': 'International'}}","{'id': 407, 'name': 'Carlos Velasco Carballo', 'country': {'id': 214, 'name': 'Spain'}}"
69288,2009-11-21,22:00:00.000,11,21,215,217,1,1,available,2020-07-29T05:00,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",11,"{'id': 1, 'name': 'Regular Season'}","{'id': 4637, 'name': 'Estadio San Mamés', 'country': {'id': 255, 'name': 'International'}}","{'id': 1003, 'name': 'Fernando Teixeira'}"
69254,2009-09-22,22:00:00.000,11,21,1217,217,1,4,available,2020-07-29T05:00,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",4,"{'id': 1, 'name': 'Regular Season'}","{'id': 4636, 'name': 'Campos de Sport de El Sardinero', 'country': {'id': 255, 'name': 'International'}}","{'id': 180, 'name': 'Antonio Mateu', 'country': {'id': 214, 'name': 'Spain'}}"
69292,2009-09-19,22:00:00.000,11,21,217,212,5,2,available,2020-07-29T05:00,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",3,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 668, 'name': 'Mejuto '}"
69227,2010-03-21,21:00:00.000,11,21,395,217,2,4,available,2020-07-29T05:00,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",27,"{'id': 1, 'name': 'Regular Season'}","{'id': 4457, 'name': 'Estadio de la Romareda', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 1012, 'name': 'Carlos Delgado'}"
69247,2010-04-03,20:00:00.000,11,21,217,215,4,1,available,2020-07-29T05:00,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",30,"{'id': 1, 'name': 'Regular Season'}","{'id': 342, 'name': 'Camp Nou', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 180, 'name': 'Antonio Mateu', 'country': {'id': 214, 'name': 'Spain'}}"
